Time,Parameter,Value
0,RecordID,SGRO-0672
12,ASV_1,0.27779856397099434
12,ASV_2,1.0
12,ASV_3,-0.07680795339141588
12,ASV_4,-0.7446327079658631
12,ASV_5,-0.8047820122222816
12,ASV_6,-0.7948402729524116
12,ASV_7,-0.9049477078767795
12,ASV_8,-0.9700856985051758
12,ASV_9,-0.9843925383505265
12,ASV_10,-0.8618312042332568
12,ASV_11,-0.9122347533272757
12,ASV_12,-0.9552621732855845
12,ASV_13,-0.8365848878436404
12,ASV_14,-0.9327774511375987
12,ASV_15,-0.9564024444563223
12,ASV_16,-0.9596094571240223
12,ASV_17,-1.0
14,ASV_1,0.6655661137059108
14,ASV_2,1.0
14,ASV_3,-0.41214366242551137
14,ASV_4,-0.5674021581575133
14,ASV_5,-0.7675148977291029
14,ASV_6,-0.5322113061684651
14,ASV_7,-0.5024158479626348
14,ASV_8,-0.8852472217748429
14,ASV_9,-0.9098888709937187
14,ASV_10,-0.7115477532613947
14,ASV_11,-1.0
14,ASV_12,-0.8957964245450153
14,ASV_13,-1.0
14,ASV_14,-0.9742309550652279
14,ASV_15,-0.9534546625865679
14,ASV_16,-1.0
14,ASV_17,-0.9598969238202609
16,ASV_1,0.9622079198503535
16,ASV_2,0.19818648742906064
16,ASV_3,1.0
16,ASV_4,-0.6946197013411115
16,ASV_5,-0.1740908658571383
16,ASV_6,-0.831901334770616
16,ASV_7,-0.9397609460701943
16,ASV_8,-0.8015281696839035
16,ASV_9,-0.858026061317016
16,ASV_10,-0.9719095780095749
16,ASV_11,-1.0
16,ASV_12,-0.940141403252909
16,ASV_13,-1.0
16,ASV_14,-0.8960717795884722
16,ASV_15,-0.8321549728924258
16,ASV_16,-1.0
16,ASV_17,-0.8950572271012334
18,ASV_1,1.0
18,ASV_2,0.7592618979766315
18,ASV_3,0.8855086919350241
18,ASV_4,-0.3253063550869193
18,ASV_5,-0.6369335993160444
18,ASV_6,-0.7240666856654318
18,ASV_7,-0.8887147335423198
18,ASV_8,-0.9181390709603876
18,ASV_9,-0.853590766600171
18,ASV_10,-0.8207466514676546
18,ASV_11,-0.999715018523796
18,ASV_12,-0.8448988315759476
18,ASV_13,-1.0
18,ASV_14,-0.8907808492447991
18,ASV_15,-0.8652750071245369
18,ASV_16,-1.0
18,ASV_17,-0.9358079224850384
