Time,Parameter,Value
0,RecordID,SGRO-0568
12,ASV_1,0.7549407114624507
12,ASV_2,1.0
12,ASV_3,0.6354549997728409
12,ASV_4,-0.33269728771977647
12,ASV_5,-0.47062832220253514
12,ASV_6,-0.8298123665440007
12,ASV_7,-0.910317568488483
12,ASV_8,-0.48189541592839946
12,ASV_9,-0.8661578301758212
12,ASV_10,-1.0
12,ASV_11,-1.0
12,ASV_12,-0.7013311526055155
12,ASV_13,-1.0
12,ASV_14,-0.9754668120485211
12,ASV_15,-0.7871973104356913
12,ASV_16,-1.0
12,ASV_17,-0.8927808822861296
14,ASV_1,-0.13770541692026783
14,ASV_2,1.0
14,ASV_3,-0.3568167985392574
14,ASV_4,-0.29930006086427263
14,ASV_5,-0.4098447961046866
14,ASV_6,-0.44978697504564824
14,ASV_7,-0.22991479001825932
14,ASV_8,-0.6342818015824712
14,ASV_9,-0.7461199026171637
14,ASV_10,-1.0
14,ASV_11,-1.0
14,ASV_12,-0.904138770541692
14,ASV_13,-1.0
14,ASV_14,-0.95830797321972
14,ASV_15,-0.8711959829580036
14,ASV_16,-1.0
14,ASV_17,-0.8978241022519781
16,ASV_1,1.0
16,ASV_2,0.1063631238213738
16,ASV_3,-0.6904174038143749
16,ASV_4,-0.6589614479849135
16,ASV_5,-0.826000738767813
16,ASV_6,-0.8699768649026964
16,ASV_7,-0.9923790267706126
16,ASV_8,-0.9209907265198204
16,ASV_9,-0.9639947897427922
16,ASV_10,-1.0
16,ASV_11,-1.0
16,ASV_12,-0.9370880883410775
16,ASV_13,-0.8945117327993468
16,ASV_14,-0.9303225304741722
16,ASV_15,-0.9585123549196104
16,ASV_16,-0.7775142407216595
16,ASV_17,-0.9871687695627661
18,ASV_1,0.38270607673948964
18,ASV_2,0.8610611345694879
18,ASV_3,1.0
18,ASV_4,-0.5247292087387553
18,ASV_5,-0.02478428492748297
18,ASV_6,-0.8187626216265834
18,ASV_7,-0.9593904901780796
18,ASV_8,-0.5401505415825225
18,ASV_9,-0.9322195704057279
18,ASV_10,-1.0
18,ASV_11,-0.8336699100422251
18,ASV_12,-0.9577014870570957
18,ASV_13,-0.8258858087020378
18,ASV_14,-0.7240315770148706
18,ASV_15,-0.7918854415274463
18,ASV_16,-0.7317422434367542
18,ASV_17,-0.8758215531485222
20,ASV_1,1.0
20,ASV_2,0.010005658372320925
20,ASV_3,-0.8205881947032114
20,ASV_4,-0.7309098938710168
20,ASV_5,-0.9557266868159925
20,ASV_6,-0.7679515312107537
20,ASV_7,-1.0
20,ASV_8,-0.9956941166728771
20,ASV_9,-0.9824176430809147
20,ASV_10,-1.0
20,ASV_11,-0.9734194509998758
20,ASV_12,-0.9561683158751846
20,ASV_13,-0.8502049434852813
20,ASV_14,-0.9468389019997516
20,ASV_15,-0.985978277370651
20,ASV_16,-0.8892891152237817
20,ASV_17,-0.9961633475482686
