Time,Parameter,Value
0,RecordID,SGRO-0577
12,ASV_1,1.0
12,ASV_2,0.37771178953568274
12,ASV_3,-0.7387601845489349
12,ASV_4,-0.8094385000490821
12,ASV_5,-0.9170511436144105
12,ASV_6,-0.8556002748601158
12,ASV_7,-0.98640424069893
12,ASV_8,-0.9643908903504467
12,ASV_9,-0.9996809659369785
12,ASV_10,-0.9701335034848336
12,ASV_11,-0.9833856876411112
12,ASV_12,-0.9666486698733681
12,ASV_13,-1.0
12,ASV_14,-0.9860361244723668
12,ASV_15,-0.9735692549327575
12,ASV_16,-0.9076273682143909
12,ASV_17,-0.9805880043192304
14,ASV_1,1.0
14,ASV_2,0.7284931801095478
14,ASV_3,-0.0556868220384491
14,ASV_4,-0.7796155085382881
14,ASV_5,-0.8233272473418537
14,ASV_6,-0.7906239931264096
14,ASV_7,-0.9939856084201482
14,ASV_8,-0.9195575126194824
14,ASV_9,-0.9920524111266245
14,ASV_10,-1.0
14,ASV_11,-0.9302974975835034
14,ASV_12,-0.9421114810439265
14,ASV_13,-0.9675652454086564
14,ASV_14,-0.969928042100741
14,ASV_15,-0.9640747502953496
14,ASV_16,-0.9276125013424981
14,ASV_17,-0.9738481366126087
16,ASV_1,1.0
16,ASV_2,0.06616886846639858
16,ASV_3,-0.8073903886655179
16,ASV_4,-0.7759908098793796
16,ASV_5,-0.9557342523453953
16,ASV_6,-0.8672410492054374
16,ASV_7,-1.0
16,ASV_8,-0.9844533792839364
16,ASV_9,-1.0
16,ASV_10,-0.9964771204288723
16,ASV_11,-0.947999234156615
16,ASV_12,-0.9635458548726785
16,ASV_13,-0.9173272065862531
16,ASV_14,-0.9814665900823282
16,ASV_15,-0.991805475780203
16,ASV_16,-0.8807198927819261
16,ASV_17,-0.992303273980471
18,ASV_1,0.5551305267869859
18,ASV_2,1.0
18,ASV_3,-0.7405335015362078
18,ASV_4,-0.8779579628461555
18,ASV_5,-0.9512482959285409
18,ASV_6,-0.9198323397155472
18,ASV_7,-1.0
18,ASV_8,-0.9943028058681099
18,ASV_9,-0.9951573849878934
18,ASV_10,-0.9741998494312979
18,ASV_11,-0.9435977780942886
18,ASV_12,-0.9733452703115144
18,ASV_13,-0.9575152094736199
18,ASV_14,-0.9908844893889759
18,ASV_15,-0.9828677233605306
18,ASV_16,-0.9559281339654506
18,ASV_17,-0.9967851547398621
20,ASV_1,1.0
20,ASV_2,0.9635962731576557
20,ASV_3,-0.4334075531247973
20,ASV_4,-0.6046607146717395
20,ASV_5,-0.8922155688622755
20,ASV_6,-0.847164876024125
20,ASV_7,-0.9868998465163535
20,ASV_8,-0.990272163254718
20,ASV_9,-1.0
20,ASV_10,-0.8995654899587108
20,ASV_11,-0.9775611232408828
20,ASV_12,-0.9274087204652067
20,ASV_13,-0.9775611232408828
20,ASV_14,-0.9781231760306103
20,ASV_15,-0.9973626753712791
20,ASV_16,-0.9690870965649928
20,ASV_17,-0.9945956462526211
