Time,Parameter,Value
0,RecordID,SGRO-0622
12,ASV_1,1.0
12,ASV_2,-0.2761944677284157
12,ASV_3,0.596535345068455
12,ASV_4,-0.6645711092483935
12,ASV_5,-0.7111623358480023
12,ASV_6,-0.8744761106454317
12,ASV_7,-0.9227437831796591
12,ASV_8,-0.8301899972059235
12,ASV_9,-0.8828583403185247
12,ASV_10,-0.9893126571668064
12,ASV_11,-1.0
12,ASV_12,-0.9314054205085219
12,ASV_13,-1.0
12,ASV_14,-0.9166666666666666
12,ASV_15,-0.9512433640681754
12,ASV_16,-1.0
12,ASV_17,-0.9650041911148366
14,ASV_1,-0.6681763200090016
14,ASV_2,-0.5905932656333511
14,ASV_3,-0.7685448254521927
14,ASV_4,-0.7718079270865565
14,ASV_5,-0.2772792483614166
14,ASV_6,-0.9323187712734535
14,ASV_7,1.0
14,ASV_8,-0.8363385749247517
14,ASV_9,-0.9015443472390222
14,ASV_10,-1.0
14,ASV_11,-1.0
14,ASV_12,-0.9890292272637767
14,ASV_13,-1.0
14,ASV_14,-0.9879602801766576
14,ASV_15,-0.5806914399842471
14,ASV_16,-1.0
14,ASV_17,-0.8321753073222875
16,ASV_1,1.0
16,ASV_2,0.12528298663021653
16,ASV_3,-0.5514074580325488
16,ASV_4,-0.8202554354790483
16,ASV_5,-0.5950621502712401
16,ASV_6,-0.8916748537012515
16,ASV_7,-0.9842808935970271
16,ASV_8,-0.7411473239075648
16,ASV_9,-0.9470334458160694
16,ASV_10,-0.9837683140404083
16,ASV_11,-1.0
16,ASV_12,-0.9541241296826278
16,ASV_13,-1.0
16,ASV_14,-0.9873563709367391
16,ASV_15,-0.9702703857161163
16,ASV_16,-1.0
16,ASV_17,-0.9807782666267993
18,ASV_1,1.0
18,ASV_2,0.05116101046185251
18,ASV_3,-0.6345156077230586
18,ASV_4,-0.8453261886535681
18,ASV_5,-0.8419664880496726
18,ASV_6,-0.9149868163647189
18,ASV_7,-0.9729522837458535
18,ASV_8,-0.9808199370587735
18,ASV_9,-0.965042102577188
18,ASV_10,-1.0
18,ASV_11,-0.9268095602619716
18,ASV_12,-0.9721442544866887
18,ASV_13,-0.9451815939440333
18,ASV_14,-0.9982563579144339
18,ASV_15,-0.9762694564940035
18,ASV_16,-0.8489410563919367
18,ASV_17,-0.9646168240197329
20,ASV_1,1.0
20,ASV_2,0.3275622811075134
20,ASV_3,-0.4606048591378664
20,ASV_4,-0.4714421022489482
20,ASV_5,-0.8136522830899359
20,ASV_6,-0.8909667613824093
20,ASV_7,-0.9073547875503866
20,ASV_8,-0.967047732328906
20,ASV_9,-0.9612326262693011
20,ASV_10,-1.0
20,ASV_11,-0.8854600321592987
20,ASV_12,-0.8803497874402519
20,ASV_13,-0.8756800810590541
20,ASV_14,-0.8093350073790171
20,ASV_15,-0.9553734663759114
20,ASV_16,-0.8540496486706756
20,ASV_17,-0.9481926914689751
