Time,Parameter,Value
0,RecordID,SGRO-0638
12,ASV_1,1.0
12,ASV_2,0.12514619883040945
12,ASV_3,-0.14970760233918123
12,ASV_4,-0.6619883040935672
12,ASV_5,-0.87953216374269
12,ASV_6,-0.9029239766081871
12,ASV_7,-0.9508771929824561
12,ASV_8,-0.9321637426900585
12,ASV_9,-0.7649122807017543
12,ASV_10,-0.9836257309941521
12,ASV_11,-1.0
12,ASV_12,-0.9543859649122807
12,ASV_13,-1.0
12,ASV_14,-1.0
12,ASV_15,-0.9847953216374269
12,ASV_16,-1.0
12,ASV_17,-0.991812865497076
14,ASV_1,-0.47075903997096324
14,ASV_2,1.0
14,ASV_3,-0.6807767342679552
14,ASV_4,-0.446939794020235
14,ASV_5,-0.6886257429336238
14,ASV_6,-0.6630370672836985
14,ASV_7,-0.30733632775282427
14,ASV_8,-0.8237375799646114
14,ASV_9,-0.9416541899187877
14,ASV_10,-0.6061430969556736
14,ASV_11,-1.0
14,ASV_12,-0.8805408103080623
14,ASV_13,-1.0
14,ASV_14,-0.9472800689623883
14,ASV_15,-0.9537226078671567
14,ASV_16,-1.0
14,ASV_17,-0.9275894923097863
16,ASV_1,1.0
16,ASV_2,-0.3288112909113031
16,ASV_3,-0.694184207324492
16,ASV_4,-0.8583769315001826
16,ASV_5,-0.14314393478525367
16,ASV_6,-0.926025063876384
16,ASV_7,-0.8061808005840126
16,ASV_8,-0.8204161090156954
16,ASV_9,-0.9037595814575983
16,ASV_10,-0.9540090035284098
16,ASV_11,-1.0
16,ASV_12,-0.9685484852171797
16,ASV_13,-1.0
16,ASV_14,-0.9331427180922254
16,ASV_15,-0.9613699963499209
16,ASV_16,-1.0
16,ASV_17,-0.92207081153425
18,ASV_1,1.0
18,ASV_2,-0.10774133854220214
18,ASV_3,-0.9165895617011068
18,ASV_4,-0.8264624241801172
18,ASV_5,-0.9665193105102635
18,ASV_6,-0.8527466502176073
18,ASV_7,-0.9965045748946232
18,ASV_8,-0.9981837497001473
18,ASV_9,-0.9927349988005895
18,ASV_10,-0.9939344093759638
18,ASV_11,-0.9763202083547514
18,ASV_12,-0.913608169699462
18,ASV_13,-0.9691237449025051
18,ASV_14,-0.9563757239299544
18,ASV_15,-0.9973955656077584
18,ASV_16,-0.8049758404441246
18,ASV_17,-1.0
20,ASV_1,1.0
20,ASV_2,0.008912377869220167
20,ASV_3,-0.7850498274079997
20,ASV_4,-0.7220196189324648
20,ASV_5,-0.8757337597753378
20,ASV_6,-0.8709362872242916
20,ASV_7,-0.9808491136376933
20,ASV_8,-0.9899760126372448
20,ASV_9,-0.9872847475476334
20,ASV_10,-1.0
20,ASV_11,-0.9420792948105389
20,ASV_12,-0.9383349259902101
20,ASV_13,-0.8764358289291495
20,ASV_14,-0.9270238118454668
20,ASV_15,-0.9984008424829846
20,ASV_16,-0.7695653021822649
20,ASV_17,-0.9832283479922772
