Time,Parameter,Value
0,RecordID,SGRO-0457
12,ASV_1,-0.6726857469131396
12,ASV_2,-0.055242309613874774
12,ASV_3,1.0
12,ASV_4,-0.6310042109770895
12,ASV_5,0.38876596959531806
12,ASV_6,-0.9012204696310042
12,ASV_7,-0.23916922418100062
12,ASV_8,-0.7384198130040682
12,ASV_9,0.3236028834487188
12,ASV_10,-0.9773035472129041
12,ASV_11,-1.0
12,ASV_12,-0.9557490543144672
12,ASV_13,-1.0
12,ASV_14,-0.9020769395474983
12,ASV_15,-0.8254942545143102
12,ASV_16,-1.0
12,ASV_17,-0.726571979159232
14,ASV_1,0.15476528152035174
14,ASV_2,1.0
14,ASV_3,-0.3187845695646008
14,ASV_4,-0.5984966671394129
14,ASV_5,-0.6728478230038293
14,ASV_6,-0.7685789249751809
14,ASV_7,-0.8627854205077294
14,ASV_8,-0.9241951496241668
14,ASV_9,-0.9353637781874912
14,ASV_10,-0.9523471847964827
14,ASV_11,-1.0
14,ASV_12,-0.8235002127357822
14,ASV_13,-1.0
14,ASV_14,-0.9334491561480641
14,ASV_15,-0.9764217841440931
14,ASV_16,-1.0
14,ASV_17,-0.9535881435257411
16,ASV_1,1.0
16,ASV_2,0.005724197745013093
16,ASV_3,-0.7379011274934952
16,ASV_4,-0.8714657415437987
16,ASV_5,-0.790112749349523
16,ASV_6,-0.9222896790980052
16,ASV_7,-0.9897658282740677
16,ASV_8,-0.988031222896791
16,ASV_9,-0.9444926279271466
16,ASV_10,-1.0
16,ASV_11,-1.0
16,ASV_12,-0.9857762359063313
16,ASV_13,-0.97398091934085
16,ASV_14,-0.9888985255854293
16,ASV_15,-0.9975715524718126
16,ASV_16,-0.8924544666088465
16,ASV_17,-0.9831743278404164
18,ASV_1,1.0
18,ASV_2,0.30367167613933543
18,ASV_3,0.4580006276369468
18,ASV_4,-0.47313365180096933
18,ASV_5,-0.3040901007705987
18,ASV_6,-0.8748212978137313
18,ASV_7,-0.9621325708706719
18,ASV_8,-0.9550890895777399
18,ASV_9,-0.8408591652428606
18,ASV_10,-1.0
18,ASV_11,-0.9380034171344886
18,ASV_12,-0.9502772063182119
18,ASV_13,-0.9385613166428397
18,ASV_14,-0.721538407894278
18,ASV_15,-0.9245440914955194
18,ASV_16,-0.9618536211164964
18,ASV_17,-0.9254506781965899
20,ASV_1,1.0
20,ASV_2,-0.5626223517640405
20,ASV_3,-0.9329766099679528
20,ASV_4,-0.8628210147764679
20,ASV_5,-0.9571641942547237
20,ASV_6,-0.8861965458737547
20,ASV_7,-0.9970128043386842
20,ASV_8,-1.0
20,ASV_9,-0.9947796580676034
20,ASV_10,-0.9728252200519134
20,ASV_11,-0.8504372036368382
20,ASV_12,-0.9800466930583953
20,ASV_13,-0.8843984280970404
20,ASV_14,-0.9887182610460985
20,ASV_15,-0.9923434984991517
20,ASV_16,-0.8644161192558113
20,ASV_17,-0.9962587549484492
