Time,Parameter,Value
0,RecordID,SGRO-0473
12,ASV_1,1.0
12,ASV_2,0.4119631774065897
12,ASV_3,-0.7751905694172533
12,ASV_4,-0.7424084641979423
12,ASV_5,-0.9639271879035282
12,ASV_6,-0.8329653850960137
12,ASV_7,-0.9935435497979755
12,ASV_8,-0.9974590744366226
12,ASV_9,-1.0
12,ASV_10,-0.9513058691215063
12,ASV_11,-0.997792310576082
12,ASV_12,-0.9293955929520556
12,ASV_13,-1.0
12,ASV_14,-0.9407672762111051
12,ASV_15,-0.9808389219810888
12,ASV_16,-0.9307701920273254
12,ASV_17,-0.9869621360436539
14,ASV_1,1.0
14,ASV_2,0.6785284332888895
14,ASV_3,-0.815588147726243
14,ASV_4,-0.7461003741051896
14,ASV_5,-0.94229200916493
14,ASV_6,-0.8893477107092465
14,ASV_7,-0.817685207958473
14,ASV_8,-0.9880131001540433
14,ASV_9,-0.9852687991093967
14,ASV_10,-0.8825128477301265
14,ASV_11,-0.831976285096633
14,ASV_12,-0.9830422907146833
14,ASV_13,-0.8519630813840597
14,ASV_14,-0.9568419826280566
14,ASV_15,-1.0
14,ASV_16,-0.8947068646360565
14,ASV_17,-0.9928285717984233
16,ASV_1,1.0
16,ASV_2,0.03719272217757719
16,ASV_3,-0.4149306628752756
16,ASV_4,-0.8351156992437823
16,ASV_5,-0.8757907316972656
16,ASV_6,-0.9115616822237332
16,ASV_7,-1.0
16,ASV_8,-0.9726360470627022
16,ASV_9,-0.9782407121221487
16,ASV_10,-0.9983103583276669
16,ASV_11,-0.9725536255177103
16,ASV_12,-0.9636520986585894
16,ASV_13,-0.9443654571304939
16,ASV_14,-0.9879252436586924
16,ASV_15,-0.9511652345923224
16,ASV_16,-0.9421400754157137
16,ASV_17,-0.9791061383445633
18,ASV_1,1.0
18,ASV_2,-0.16394286449620388
18,ASV_3,-0.8868871445116459
18,ASV_4,-0.8788122506755888
18,ASV_5,-0.983367648951229
18,ASV_6,-0.9147149658988547
18,ASV_7,-1.0
18,ASV_8,-0.9950135117745464
18,ASV_9,-0.998391455411144
18,ASV_10,-0.9856196113756274
18,ASV_11,-0.9301248230600953
18,ASV_12,-0.9727512546647793
18,ASV_13,-0.9444086990091365
18,ASV_14,-0.9687298931926394
18,ASV_15,-0.9950778535581006
18,ASV_16,-0.8975035387980955
18,ASV_17,-0.9927615493501479
20,ASV_1,1.0
20,ASV_2,0.2779144566076064
20,ASV_3,-0.34228642365421513
20,ASV_4,-0.6094797426926983
20,ASV_5,-0.8295000564270398
20,ASV_6,-0.8793815596433812
20,ASV_7,-0.9976977767746305
20,ASV_8,-0.9857803859609525
20,ASV_9,-0.9559869089267578
20,ASV_10,-0.9669563254711658
20,ASV_11,-1.0
20,ASV_12,-0.9309784448707821
20,ASV_13,-0.9750818192077644
20,ASV_14,-0.9271865477937027
20,ASV_15,-0.9779708836474439
20,ASV_16,-0.965556934883196
20,ASV_17,-0.9864123688071323
