Time,Parameter,Value
0,RecordID,SGRO-0368
12,ASV_1,1.0
12,ASV_2,0.9818957007539957
12,ASV_3,-0.6815155524751644
12,ASV_4,-0.6671497280154579
12,ASV_5,-0.8590300968222964
12,ASV_6,-0.7332241194631719
12,ASV_7,-0.9799214500241531
12,ASV_8,-0.9913889063911117
12,ASV_9,-0.9924390397580493
12,ASV_10,-0.8977170100602776
12,ASV_11,-1.0
12,ASV_12,-0.8564257660722912
12,ASV_13,-1.0
12,ASV_14,-0.9718144204313948
12,ASV_15,-0.9737046604918824
12,ASV_16,-1.0
12,ASV_17,-0.994497301157247
14,ASV_1,1.0
14,ASV_2,-0.41686042260729694
14,ASV_3,-0.5270892739635885
14,ASV_4,-0.8786283541712364
14,ASV_5,-0.8891569788696352
14,ASV_6,-0.8618702931929516
14,ASV_7,-0.9868977114864371
14,ASV_8,-0.9906412224903122
14,ASV_9,-0.9934781019229363
14,ASV_10,-0.9282883673320173
14,ASV_11,-0.9998245229216933
14,ASV_12,-0.9454558748263509
14,ASV_13,-1.0
14,ASV_14,-0.9788842582437669
14,ASV_15,-0.9613073042333845
14,ASV_16,-1.0
14,ASV_17,-0.9954960883234627
16,ASV_1,1.0
16,ASV_2,-0.09541085189206366
16,ASV_3,-0.9249529963191484
16,ASV_4,-0.7501257844980537
16,ASV_5,-0.9400471360855864
16,ASV_6,-0.8211476842411884
16,ASV_7,-0.9992585334851575
16,ASV_8,-1.0
16,ASV_9,-0.9992585334851575
16,ASV_10,-0.9741545957683446
16,ASV_11,-1.0
16,ASV_12,-0.8651060561925694
16,ASV_13,-1.0
16,ASV_14,-0.9370283081322988
16,ASV_15,-0.9730423959960808
16,ASV_16,-1.0
16,ASV_17,-0.9938034584116728
18,ASV_1,0.580483046714307
18,ASV_2,-0.33437943976759477
18,ASV_3,1.0
18,ASV_4,-0.839097521151848
18,ASV_5,-0.4725503085307152
18,ASV_6,-0.8731101168387795
18,ASV_7,-0.8094955363769376
18,ASV_8,-0.9607285989948896
18,ASV_9,-0.9095400665832609
18,ASV_10,-0.9677262028456922
18,ASV_11,-1.0
18,ASV_12,-0.9568693144468712
18,ASV_13,-1.0
18,ASV_14,-0.9846052715282343
18,ASV_15,-0.8899891855213214
18,ASV_16,-1.0
18,ASV_17,-0.9109395873534214
20,ASV_1,1.0
20,ASV_2,0.09470460224067057
20,ASV_3,-0.8563714032401064
20,ASV_4,-0.8231643427097606
20,ASV_5,-0.9063431933585879
20,ASV_6,-0.7746433464979448
20,ASV_7,-1.0
20,ASV_8,-0.9822680744740873
20,ASV_9,-1.0
20,ASV_10,-0.8558878052712179
20,ASV_11,-1.0
20,ASV_12,-0.8778109131941646
20,ASV_13,-0.9995164020311115
20,ASV_14,-0.9700169259289111
20,ASV_15,-1.0
20,ASV_16,-1.0
20,ASV_17,-0.9967760135407431
