Time,Parameter,Value
0,RecordID,SGRO-0698
12,ASV_1,1.0
12,ASV_2,0.031451060917180085
12,ASV_3,-0.623545516769336
12,ASV_4,-0.7974332648870637
12,ASV_5,-0.8732375085557837
12,ASV_6,-0.9437371663244353
12,ASV_7,-0.8163244353182751
12,ASV_8,-0.956331279945243
12,ASV_9,-0.9847022587268994
12,ASV_10,-0.9949007529089665
12,ASV_11,-1.0
12,ASV_12,-0.9500684462696783
12,ASV_13,-1.0
12,ASV_14,-0.9311088295687885
12,ASV_15,-0.9767967145790555
12,ASV_16,-1.0
12,ASV_17,-0.9852498288843258
14,ASV_1,0.325896762904637
14,ASV_2,1.0
14,ASV_3,-0.08825459317585305
14,ASV_4,-0.5049212598425197
14,ASV_5,-0.6942257217847769
14,ASV_6,-0.8587598425196851
14,ASV_7,-0.44969378827646544
14,ASV_8,-0.8096566054243219
14,ASV_9,-0.9315398075240595
14,ASV_10,-0.8150699912510936
14,ASV_11,-1.0
14,ASV_12,-0.8577209098862641
14,ASV_13,-1.0
14,ASV_14,-0.922244094488189
14,ASV_15,-0.9719488188976378
14,ASV_16,-1.0
14,ASV_17,-0.9697615923009624
16,ASV_1,0.7879586299107317
16,ASV_2,1.0
16,ASV_3,-0.20571001612332374
16,ASV_4,-0.28152896299500574
16,ASV_5,-0.32675291989460853
16,ASV_6,-0.7986550788469857
16,ASV_7,-0.06138660584372169
16,ASV_8,-0.7747453694600652
16,ASV_9,-0.7702622989500176
16,ASV_10,-0.9974045381257619
16,ASV_11,-1.0
16,ASV_12,-0.8740021235597153
16,ASV_13,-1.0
16,ASV_14,-0.800699988202446
16,ASV_15,-0.9573715049746353
16,ASV_16,-0.9997640489205238
16,ASV_17,-0.9222934444925086
18,ASV_1,-0.38805454196274247
18,ASV_2,1.0
18,ASV_3,-0.9188016132129825
18,ASV_4,-0.7199154983675822
18,ASV_5,-0.960207413097753
18,ASV_6,-0.7676973305166123
18,ASV_7,-0.8652583061263683
18,ASV_8,-0.9774150182446706
18,ASV_9,-0.9871711158056462
18,ASV_10,-0.8312271941617054
18,ASV_11,-1.0
18,ASV_12,-0.9533704628384867
18,ASV_13,-1.0
18,ASV_14,-0.9684271173420396
18,ASV_15,-0.9944689840599193
18,ASV_16,-1.0
18,ASV_17,-0.9928557710773959
