Time,Parameter,Value
0,RecordID,SGRO-0536
12,ASV_1,-0.6358111636887334
12,ASV_2,-0.7205121306597877
12,ASV_3,1.0
12,ASV_4,-0.8921613623055376
12,ASV_5,-0.5856426163609603
12,ASV_6,-0.9515406650102078
12,ASV_7,-0.9510342317248801
12,ASV_8,-0.9009606406381059
12,ASV_9,-0.930650291990441
12,ASV_10,-0.9929732381660785
12,ASV_11,-1.0
12,ASV_12,-0.9906309842214379
12,ASV_13,-1.0
12,ASV_14,-0.990599332141105
12,ASV_15,-0.8836786047762989
12,ASV_16,-1.0
12,ASV_17,-0.9431845158023011
14,ASV_1,-0.16356044091006783
14,ASV_2,1.0
14,ASV_3,-0.27470907918572873
14,ASV_4,-0.5089809327888484
14,ASV_5,-0.6186557769658264
14,ASV_6,-0.5905308729159631
14,ASV_7,-0.979489698793331
14,ASV_8,-0.946759188185084
14,ASV_9,-0.9932451103810371
14,ASV_10,-0.6076023212257053
14,ASV_11,-1.0
14,ASV_12,-0.9967453713654089
14,ASV_13,-1.0
14,ASV_14,-0.9882710552979828
14,ASV_15,-0.8813595750560349
14,ASV_16,-1.0
14,ASV_17,-0.9877183825109767
16,ASV_1,-0.23110234698217536
16,ASV_2,1.0
16,ASV_3,-0.9186095967211847
16,ASV_4,-0.611143332173375
16,ASV_5,-0.7196767583033677
16,ASV_6,-0.040946525925066646
16,ASV_7,-0.9916483006611762
16,ASV_8,-0.965703901326219
16,ASV_9,-1.0
16,ASV_10,-0.7353748598383791
16,ASV_11,-1.0
16,ASV_12,-0.9872791246181805
16,ASV_13,-1.0
16,ASV_14,-0.9825232958280169
16,ASV_15,-0.9212775006766423
16,ASV_16,-1.0
16,ASV_17,-0.9909136604415575
18,ASV_1,0.12289549803456201
18,ASV_2,0.5214714826077282
18,ASV_3,0.2108581176296076
18,ASV_4,-0.7255803604539048
18,ASV_5,1.0
18,ASV_6,-0.6512645553660165
18,ASV_7,-0.879997033301194
18,ASV_8,0.44315063413186984
18,ASV_9,-0.990506563821108
18,ASV_10,-0.881480382704146
18,ASV_11,-1.0
18,ASV_12,-0.992879922865831
18,ASV_13,-1.0
18,ASV_14,-0.9774530890751316
18,ASV_15,-0.28013053474745975
18,ASV_16,-1.0
18,ASV_17,-0.8751019802714529
20,ASV_1,1.0
20,ASV_2,0.7373480725838564
20,ASV_3,-0.6188020250668386
20,ASV_4,-0.8207398699254821
20,ASV_5,-0.8494472781053869
20,ASV_6,-0.5400367849219743
20,ASV_7,-0.990405582206716
20,ASV_8,-0.987220083808946
20,ASV_9,-0.9953355202032651
20,ASV_10,-0.984224198411043
20,ASV_11,-1.0
20,ASV_12,-0.938375775043137
20,ASV_13,-1.0
20,ASV_14,-0.9902159692068488
20,ASV_15,-0.9714063596200155
20,ASV_16,-0.9993553158004512
20,ASV_17,-0.981380003413034
