Time,Parameter,Value
0,RecordID,SGRO-0400
12,ASV_1,-0.6431329876890909
12,ASV_2,1.0
12,ASV_3,-0.3148563016066056
12,ASV_4,-0.46352599799440997
12,ASV_5,-0.4422752779022382
12,ASV_6,-0.8647293520237257
12,ASV_7,0.13260363993257807
12,ASV_8,-0.6754784612430391
12,ASV_9,-0.7115364099938126
12,ASV_10,-0.8190701743156458
12,ASV_11,-1.0
12,ASV_12,-0.8211611086219036
12,ASV_13,-1.0
12,ASV_14,-0.8187714694147518
12,ASV_15,-0.9277134139836566
12,ASV_16,-1.0
12,ASV_17,-0.8547014017794278
14,ASV_1,-0.8359446548352764
14,ASV_2,-0.5967426548847801
14,ASV_3,-0.4893690750228955
14,ASV_4,-0.8638647558228757
14,ASV_5,-0.44773644216727304
14,ASV_6,-0.9565357293136308
14,ASV_7,1.0
14,ASV_8,-0.7180762852404643
14,ASV_9,-0.9404470186381525
14,ASV_10,-0.9670800227717136
14,ASV_11,-1.0
14,ASV_12,-0.9778223311304176
14,ASV_13,-1.0
14,ASV_14,-0.9071310116086235
14,ASV_15,-0.9245068191381401
14,ASV_16,-1.0
14,ASV_17,-0.8836167421598475
16,ASV_1,-0.07394487299169661
16,ASV_2,1.0
16,ASV_3,-0.7813098806072815
16,ASV_4,-0.6702697391048003
16,ASV_5,-0.9071881295140766
16,ASV_6,-0.8392865916572496
16,ASV_7,-0.9509163268314254
16,ASV_8,-0.9368643443227043
16,ASV_9,-0.9801994791922567
16,ASV_10,-1.0
16,ASV_11,-1.0
16,ASV_12,-0.9114626836338623
16,ASV_13,-1.0
16,ASV_14,-0.9269395175158454
16,ASV_15,-0.9974450940893235
16,ASV_16,-1.0
16,ASV_17,-0.9923844150739449
18,ASV_1,1.0
18,ASV_2,0.1024500426395003
18,ASV_3,-0.8737870790789868
18,ASV_4,-0.7657362804526702
18,ASV_5,-0.9248622859381842
18,ASV_6,-0.9043031322746444
18,ASV_7,-0.9297024454329638
18,ASV_8,-0.9748311706271464
18,ASV_9,-0.9950676469910342
18,ASV_10,-1.0
18,ASV_11,-0.9463433747435868
18,ASV_12,-0.9514601147809252
18,ASV_13,-0.9528891142508125
18,ASV_14,-0.9801783944499505
18,ASV_15,-0.9958051951045244
18,ASV_16,-0.8022449120704358
18,ASV_17,-0.997003710788946
20,ASV_1,1.0
20,ASV_2,0.4822928852493884
20,ASV_3,0.24279485270658308
20,ASV_4,-0.46378815271721796
20,ASV_5,-0.5563118153780708
20,ASV_6,-0.8288843985961927
20,ASV_7,-0.5135595022865043
20,ASV_8,-0.8333510581729235
20,ASV_9,-0.9889397000957141
20,ASV_10,-0.9871317664575135
20,ASV_11,-0.9738381367648623
20,ASV_12,-0.9129001382537488
20,ASV_13,-0.8921620759332128
20,ASV_14,-0.8533446772306711
20,ASV_15,-1.0
20,ASV_16,-0.7647559289588429
20,ASV_17,-0.8763160693395725
