Time,Parameter,Value
0,RecordID,SGRO-0481
12,ASV_1,1.0
12,ASV_2,-0.6279807703777929
12,ASV_3,-0.4691574514786052
12,ASV_4,-0.7969676364981093
12,ASV_5,-0.9110808908611578
12,ASV_6,-0.9372293597680994
12,ASV_7,-0.9290698922807143
12,ASV_8,-0.9706306886638275
12,ASV_9,-0.992222261985709
12,ASV_10,-0.9973517517804101
12,ASV_11,-1.0
12,ASV_12,-0.964212861897434
12,ASV_13,-1.0
12,ASV_14,-0.9450548139665271
12,ASV_15,-0.9828221737107683
12,ASV_16,-1.0
12,ASV_17,-0.9942501998115211
14,ASV_1,1.0
14,ASV_2,-0.23345248851003653
14,ASV_3,0.8375299524688691
14,ASV_4,-0.7185057155202892
14,ASV_5,-0.8273952154613662
14,ASV_6,-0.861806182975213
14,ASV_7,-0.883254114781789
14,ASV_8,-0.8860824134815571
14,ASV_9,-0.9307066818556782
14,ASV_10,-0.9994500530306006
14,ASV_11,-0.9941077110421495
14,ASV_12,-0.9612680205837294
14,ASV_13,-0.9982715952390305
14,ASV_14,-0.9087873669324744
14,ASV_15,-0.9343206190831599
14,ASV_16,-1.0
14,ASV_17,-0.984051537887418
16,ASV_1,1.0
16,ASV_2,-0.5284288163182991
16,ASV_3,0.18359526930667402
16,ASV_4,-0.8412538354052925
16,ASV_5,-0.8769789250781487
16,ASV_6,-0.9081519468733343
16,ASV_7,-0.9403909592474683
16,ASV_8,-0.9414281392702286
16,ASV_9,-0.9902620320085279
16,ASV_10,-0.9952750687852029
16,ASV_11,-1.0
16,ASV_12,-0.9757991328022587
16,ASV_13,-0.9939497832005647
16,ASV_14,-0.9139140581108918
16,ASV_15,-0.981042654028436
16,ASV_16,-0.9988475777524886
16,ASV_17,-0.9985594721906106
18,ASV_1,-0.31731756912563147
18,ASV_2,-0.06546758065530467
18,ASV_3,1.0
18,ASV_4,-0.8467182357503721
18,ASV_5,-0.6315116449699181
18,ASV_6,-0.8598830262247658
18,ASV_7,-0.7854642265685596
18,ASV_8,-0.923233339622246
18,ASV_9,-0.9392491038299478
18,ASV_10,-1.0
18,ASV_11,-1.0
18,ASV_12,-0.9748024233276733
18,ASV_13,-1.0
18,ASV_14,-0.993166048256923
18,ASV_15,-0.8907825503637088
18,ASV_16,-1.0
18,ASV_17,-0.9796658491080226
20,ASV_1,-0.609782894265447
20,ASV_2,-0.6530368530416298
20,ASV_3,1.0
20,ASV_4,-0.9133726623516205
20,ASV_5,-0.7223482767680145
20,ASV_6,-0.9575103298383052
20,ASV_7,-0.7617091404141489
20,ASV_8,-0.8907783801858177
20,ASV_9,-0.9068523251092694
20,ASV_10,-0.9963935131003845
20,ASV_11,-1.0
20,ASV_12,-0.9897059877236142
20,ASV_13,-1.0
20,ASV_14,-0.9667295612505673
20,ASV_15,-0.9512766008263871
20,ASV_16,-1.0
20,ASV_17,-0.9633857985621821
